3	52	1966
3	56	1971
4	1	1834
4	5	1821
4	9	1905
4	13	1900
4	17	1931
4	21	1952
4	25	2030
4	29	1830
4	33	1964
4	37	1881
4	41	1915
4	45	2002
4	49	2022
4	53	2034
4	57	1950
5	2	2021
5	6	1909
5	10	1982
5	14	1951
5	18	2009
5	22	2057
5	26	2005
5	30	2053
5	34	1913
5	38	1998
5	42	2036
5	46	2021
5	50	2047
5	54	1967
5	58	2044
6	3	1959
6	7	1913
6	11	1863
6	15	1919
6	19	1854
6	23	1889
6	27	1812
6	31	1811
6	35	1843
6	39	1892
6	43	1740
6	47	1832
6	51	1843
6	55	1815
6	59	1859
7	0	1874
7	4	1811
7	8	1838
7	12	1790
7	16	1743
7	20	1794
7	24	1735
7	28	1846
7	32	1720
7	36	1642
7	40	1717
7	44	1724
7	48	1708
7	52	1691
7	56	1727
8	1	1778
8	5	1706
8	9	1769
8	13	1677
8	17	1729
8	21	1841
8	25	1742
8	29	1694
8	33	1811
8	37	1793
8	41	1805
8	45	1750
8	49	1844
8	53	1739
8	57	1826
9	2	1896
9	6	1844
9	10	1945
9	14	1847
9	18	2092
9	22	1990
9	26	2022
9	30	2095
9	34	2085
9	38	2073
9	42	2180
9	46	2129
9	50	2182
9	54	2220
9	58	2196
10	3	2155
10	7	2230
10	11	2302
10	15	2335
10	19	2362
10	23	2324
10	27	2282
10	31	2414
10	35	2327
10	39	2293
10	43	2364
10	47	2444
10	51	2479
10	55	2387
10	59	2478
11	0	2462
11	4	2376
11	8	2327
11	12	2382
11	16	2356
11	20	2293
11	24	2314
11	28	2403
11	32	2388
11	36	2392
11	40	2342
11	44	2404
11	48	2354
11	52	2236
11	56	2341
12	1	2261
12	5	2268
12	9	2255
12	13	2220
12	17	2170
12	21	2305
12	25	2164
12	29	2190
12	33	2222
12	37	2112
12	41	2144
12	45	2141
12	49	2038
12	53	2133
12	57	2131
13	2	2107
13	6	2043
13	10	1933
13	14	2028
13	18	1989
13	22	1895
13	26	1906
13	30	1957
13	34	1914
13	38	1825
13	42	1801
13	46	1817
13	50	1837
13	54	1718
13	58	1739
14	3	1722
14	7	1744
14	11	1779
14	15	1638
14	19	1639
14	23	1575
14	27	1513
14	31	1672
14	35	1688
14	39	1583
14	43	1543
14	47	1542
14	51	1574
14	55	1416
14	59	1452
15	0	1350
15	4	1503
15	8	1391
15	12	1352
15	16	1333
15	20	1284
15	24	1288
15	28	1359
15	32	1278
15	36	1254
15	40	1222
15	44	1233
15	48	1236
15	52	1152
15	56	1221
16	1	1069
16	5	1104
16	9	1031
16	13	1054
16	17	1033
16	21	1035
16	25	1008
16	29	969
16	33	951
16	37	900
16	41	837
16	45	849
16	49	864
16	53	771
16	57	807
17	2	768
17	6	695
17	10	734
17	14	679
17	18	649
17	22	651
17	26	624
17	30	579
17	34	598
17	38	506
17	42	533
17	46	556
17	50	506
17	54	554
17	58	470
18	3	456
18	7	459
18	11	418
18	15	390
18	19	396
18	23	419
18	27	339
18	31	373
18	35	372
18	39	352
18	43	340
18	47	316
18	51	289
18	55	327
18	59	318
19	0	327
19	4	328
19	8	286
19	12	254
19	16	244
19	20	222
19	24	234
19	28	234
19	32	245
19	36	238
19	40	211
19	44	215
19	48	221
19	52	203
19	56	211
20	1	226
20	5	186
20	9	221
20	13	168
20	17	165
20	21	211
20	25	159
20	29	189
20	33	192
20	37	177
20	41	166
20	45	182
20	49	173
20	53	179
20	57	185
21	2	197
21	6	204
21	10	180
21	14	171
21	18	197
21	22	208
21	26	198
21	30	227
21	34	238
21	38	230
21	42	244
21	46	286
21	50	309
21	54	299
21	58	331
22	3	326
22	7	349
22	11	382
22	15	415
22	19	388
22	23	482
22	27	436
22	31	486
22	35	492
22	39	494
22	43	596
22	47	635
22	51	639
22	55	702
22	59	685
23	0	714
23	4	713
23	8	793
23	12	843
23	16	849
23	20	915
23	24	916
23	28	966
23	32	947
23	36	1067
23	40	1100
23	44	1023
23	48	1036
23	52	1101
23	56	1226
0	2	1163
0	6	1137
0	10	1168
0	14	1191
0	18	1227
0	22	1256
0	26	1230
0	30	1256
0	34	1229
0	38	1261
0	42	1266
0	46	1326
0	50	1292
0	54	1412
0	58	1380
1	3	1364
1	7	1418
1	11	1431
1	15	1390
1	19	1376
1	23	1349
1	27	1449
1	31	1440
1	35	1371
1	39	1438
1	43	1445
1	47	1417
1	51	1440
1	55	1474
1	59	1471
2	0	1551
2	4	1473
2	8	1423
2	12	1453
2	16	1489
2	20	1510
2	24	1501
2	28	1446
2	32	1460
2	36	1474
2	40	1600
2	44	1556
2	48	1572
2	52	1607
2	56	1731
3	1	1866
3	5	1981
3	9	1985
3	13	2001
3	17	1975
3	21	1985
3	25	1924
3	29	1870
3	33	1971
3	37	1933
3	41	2028
3	45	2062
3	49	1984
3	53	1927
3	57	1941
4	2	1909
4	6	1865
4	10	1928
4	14	1923
4	18	1914
4	22	1980
4	26	1940
4	30	1922
4	34	1880
4	38	1967
4	42	1935
4	46	1906
4	50	1961
4	54	1884
4	58	1876
5	3	1964
5	7	1975
5	11	1980
5	15	2019
5	19	1954
5	23	2071
5	27	2008
5	31	1952
5	35	2041
5	39	1981
5	43	1928
5	47	1982
5	51	1972
5	55	1997
5	59	2003
6	0	1944
6	4	1947
6	8	1870
6	12	1804
6	16	1807
6	20	1893
6	24	1932
6	28	1946
6	32	1844
6	36	1833
6	40	1872
6	44	1816
6	48	1771
6	52	1791
6	56	1877
7	1	1830
7	5	1850
7	9	1849
7	13	1811
7	17	1818
7	21	1693
7	25	1734
7	29	1727
7	33	1712
7	37	1727
7	41	1711
7	45	1749
7	49	1747
7	53	1723
7	57	1732
8	2	1765
8	6	1757
8	10	1646
8	14	1700
8	18	1835
8	22	1758
8	26	1770
8	30	1763
8	34	1707
8	38	1742
8	42	1799
8	46	1759
8	50	1795
8	54	1856
8	58	1791
9	3	1868
9	7	1874
9	11	1860
9	15	1949
9	19	2020
9	23	1984
9	27	2110
9	31	2095
9	35	2154
9	39	2114
9	43	2135
9	47	2160
9	51	2155
9	55	2228
9	59	2218
10	0	2197
10	4	2122
10	8	2266
10	12	2313
10	16	2297
10	20	2319
10	24	2213
10	28	2400
10	32	2347
10	36	2262
10	40	2355
10	44	2440
10	48	2336
10	52	2353
10	56	2475
11	1	2371
11	5	2454
11	9	2337
11	13	2440
11	17	2286
11	21	2287
11	25	2422
11	29	2440
11	33	2415
11	37	2303
11	41	2358
11	45	2364
11	49	2341
11	53	2277
11	57	2286
12	2	2299
12	6	2291
12	10	2244
12	14	2224
12	18	2158
12	22	2221
12	26	2188
12	30	2165
12	34	2155
12	38	2126
12	42	2122
12	46	2145
12	50	2063
12	54	2086
12	58	2189
13	3	2127
13	7	2009
13	11	2133
13	15	2038
13	19	2000
13	23	1958
13	27	1974
13	31	1979
13	35	1846
13	39	1822
13	43	1859
13	47	1861
13	51	1703
13	55	1758
13	59	1678
14	0	1755
14	4	1763
14	8	1789
14	12	1641
14	16	1659
14	20	1745
14	24	1649
14	28	1627
14	32	1606
14	36	1525
14	40	1552
14	44	1489
14	48	1470
14	52	1441
14	56	1441
15	1	1351
15	5	1440
15	9	1351
15	13	1399
15	17	1310
15	21	1328
15	25	1320
15	29	1240
15	33	1273
15	37	1195
15	41	1219
15	45	1179
15	49	1173
15	53	1189
15	57	1219
16	2	1086
16	6	1100
16	10	1102
16	14	1034
16	18	1003
16	22	1001
16	26	1043
16	30	926
16	34	921
16	38	893
16	42	832
16	46	801
16	50	773
16	54	763
16	58	780
17	3	804
17	7	741
17	11	665
17	15	647
17	19	698
17	23	636
17	27	613
17	31	570
17	35	603
17	39	567
17	43	550
17	47	550
17	51	464
17	55	465
17	59	519
18	0	469
18	4	415
18	8	449
18	12	416
18	16	430
18	20	368
18	24	403
18	28	372
18	32	364
18	36	409
18	40	337
18	44	320
18	48	337
18	52	334
18	56	295
19	1	331
19	5	290
19	9	258
19	13	257
19	17	284
19	21	265
19	25	230
19	29	243
19	33	218
19	37	216
19	41	227
19	45	230
19	49	198
19	53	195
19	57	219
20	2	201
20	6	213
20	10	213
20	14	161
20	18	163
20	22	225
20	26	174
20	30	206
20	34	182
20	38	198
20	42	169
20	46	175
20	50	184
20	54	163
20	58	204
21	3	198
21	7	192
21	11	214
21	15	179
21	19	197
21	23	200
21	27	208
21	31	214
21	35	229
21	39	248
21	43	245
21	47	272
21	51	288
21	55	306
21	59	301
22	0	343
22	4	338
22	8	369
22	12	395
22	16	426
22	20	386
22	24	395
22	28	453
22	32	489
22	36	520
22	40	554
22	44	579
22	48	563
22	52	637
22	56	634
23	1	719
23	5	773
23	9	767
23	13	798
23	17	891
23	21	884
23	25	934
23	29	909
23	33	928
23	37	1039
23	41	1062
23	45	1095
23	49	1055
23	53	1065
23	57	1178
0	3	1176
0	7	1149
0	11	1113
0	15	1143
0	19	1213
0	23	1283
0	27	1232
0	31	1222
0	35	1275
0	39	1297
0	43	1269
0	47	1307
0	51	1357
0	55	1341
0	59	1354
1	0	1386
1	4	1324
1	8	1311
1	12	1406
1	16	1427
1	20	1445
1	24	1382
1	28	1430
1	32	1386
1	36	1444
1	40	1416
1	44	1382
1	48	1391
1	52	1404
1	56	1450
2	1	1399
2	5	1460
2	9	1539
2	13	1482
2	17	1507
2	21	1555
2	25	1514
2	29	1515
2	33	1534
2	37	1562
2	41	1541
2	45	1544
2	49	1638
2	53	1707
2	57	1692
3	2	1897
3	6	1995
3	10	2104
3	14	2039
3	18	1934
3	22	1988
3	26	1871
3	30	1855
3	34	1930
3	38	2028
3	42	1993
3	46	1973
3	50	1940
3	54	1945
3	58	1981
4	3	1898
4	7	1935
4	11	1927
4	15	1968
4	19	2002
4	23	1977
4	27	1906
4	31	1956
4	35	1885
4	39	1973
4	43	1922
4	47	1966
4	51	1891
4	55	1956
4	59	2049
5	0	1849
5	4	1980
5	8	2040
5	12	1880
5	16	2012
5	20	2079
5	24	1986
5	28	1896
5	32	1950
5	36	1959
5	40	2028
5	44	2023
5	48	2023
5	52	2032
5	56	2131
6	1	1927
6	5	1981
6	9	1929
6	13	1988
6	17	1961
6	21	1783
6	25	1830
6	29	1830
6	33	1899
6	37	1897
6	41	1857
6	45	1795
6	49	1735
6	53	1808
6	57	1804
7	2	1795
7	6	1810
7	10	1824
7	14	1742
7	18	1819
7	22	1773
7	26	1756
7	30	1734
7	34	1762
7	38	1755
7	42	1733
7	46	1736
7	50	1637
7	54	1784
7	58	1744
8	3	1689
8	7	1736
8	11	1720
8	15	1703
8	19	1719
8	23	1780
8	27	1752
8	31	1735
8	35	1740
8	39	1686
8	43	1732
8	47	1837
8	51	1832
8	55	1794
8	59	1774
9	0	1838
9	4	1925
9	8	1896
9	12	1868
9	16	1976
9	20	1993
9	24	1949
9	28	1995
9	32	2048
9	36	2142
9	40	2159
9	44	2086
9	48	2213
9	52	2196
9	56	2206
10	1	2206
10	5	2277
10	9	2204
10	13	2316
10	17	2345
10	21	2367
10	25	2378
10	29	2382
10	33	2379
10	37	2427
10	41	2389
10	45	2351
10	49	2424
10	53	2553
10	57	2416
11	2	2358
11	6	2457
11	10	2264
11	14	2343
11	18	2443
11	22	2313
11	26	2349
11	30	2375
11	34	2376
11	38	2312
11	42	2340
11	46	2312
11	50	2323
11	54	2275
11	58	2303
12	3	2301
12	7	2320
12	11	2243
12	15	2238
12	19	2243
12	23	2191
12	27	2204
12	31	2131
12	35	2147
12	39	2099
12	43	2103
12	47	2129
12	51	2156
12	55	2032
12	59	2054
13	0	2024
13	4	2181
13	8	1994
13	12	1990
13	16	1992
13	20	1917
13	24	1952
13	28	1933
13	32	1845
13	36	1920
13	40	1868
13	44	1817
13	48	1798
13	52	1811
13	56	1817
14	1	1633
14	5	1735
14	9	1721
14	13	1755
14	17	1637
14	21	1692
14	25	1646
14	29	1614
14	33	1601
14	37	1572
14	41	1578
14	45	1530
14	49	1507
14	53	1475
14	57	1422
15	2	1440
15	6	1408
15	10	1436
15	14	1411
15	18	1320
15	22	1328
15	26	1289
15	30	1306
15	34	1296
15	38	1242
15	42	1244
15	46	1246
15	50	1192
15	54	1205
15	58	1146
16	3	1176
16	7	1110
16	11	1089
16	15	1070
16	19	1024
16	23	1026
16	27	1016
16	31	946
16	35	923
16	39	900
16	43	800
16	47	792
16	51	811
16	55	749
16	59	727
17	0	742
17	4	747
17	8	720
17	12	741
17	16	736
17	20	670
17	24	697
17	28	616
17	32	605
17	36	544
17	40	507
17	44	542
17	48	509
17	52	442
17	56	490
18	1	495
18	5	455
18	9	429
18	13	429
18	17	416
18	21	371
18	25	410
18	29	442
18	33	355
18	37	351
18	41	343
18	45	337
18	49	357
18	53	305
18	57	296
19	2	279
19	6	298
19	10	292
19	14	248
19	18	246
19	22	264
19	26	233
19	30	228
19	34	215
19	38	237
19	42	229
19	46	230
19	50	208
19	54	202
19	58	224
20	3	223
20	7	205
20	11	171
20	15	202
20	19	213
20	23	199
20	27	206
20	31	188
20	35	196
20	39	195
20	43	162
20	47	196
20	51	190
20	55	164
20	59	200
21	0	201
21	4	189
21	8	194
21	12	196
21	16	214
21	20	211
21	24	194
21	28	232
21	32	206
21	36	234
21	40	215
21	44	260
21	48	271
21	52	289
21	56	323
22	1	318
22	5	336
22	9	368
22	13	435
22	17	396
22	21	470
22	25	451
22	29	443
22	33	532
22	37	540
22	41	503
22	45	560
22	49	602
22	53	625
22	57	647
23	2	769
23	6	799
23	10	760
23	14	785
23	18	862
23	22	869
23	26	954
23	30	942
23	34	963
23	38	1058
23	42	1054
23	46	1038
23	50	1070
23	54	1144
23	58	1239
